  -1.0150000e+02  -7.3750000e+01
  -1.0150000e+02  -7.3500000e+01
  -1.0000000e+02  -7.3580000e+01
  -9.9000000e+01  -7.3420000e+01
  -1.0000000e+02  -7.3080000e+01
  -1.0133000e+02  -7.3250000e+01
  -1.0250000e+02  -7.2750000e+01
  -1.0133000e+02  -7.2670000e+01
  -1.0150000e+02  -7.3000000e+01
  -9.9670000e+01  -7.2920000e+01
  -9.8500000e+01  -7.3330000e+01
  -9.8000000e+01  -7.3080000e+01
  -9.7500000e+01  -7.3420000e+01
  -9.7500000e+01  -7.3750000e+01
  -9.6330000e+01  -7.3750000e+01
  -9.6000000e+01  -7.3420000e+01
  -9.6000000e+01  -7.3080000e+01
  -9.7500000e+01  -7.2920000e+01
  -9.8500000e+01  -7.2500000e+01
  -9.9670000e+01  -7.2170000e+01
  -1.0000586e+02  -7.2108352e+01
  -1.0033948e+02  -7.2046132e+01
  -1.0067086e+02  -7.1983346e+01
  -1.0100000e+02  -7.1920000e+01
  -1.0070552e+02  -7.1878165e+01
  -1.0041235e+02  -7.1835885e+01
  -1.0012051e+02  -7.1793162e+01
  -9.9830000e+01  -7.1750000e+01
  -9.8330000e+01  -7.2000000e+01
  -9.8330000e+01  -7.2000000e+01
  -9.7000000e+01  -7.1830000e+01
  -9.5670000e+01  -7.2080000e+01
  -9.5670000e+01  -7.2420000e+01
  -9.4000000e+01  -7.2580000e+01
  -9.2250000e+01  -7.2750000e+01
  -9.0500000e+01  -7.2920000e+01
  -8.8750000e+01  -7.2920000e+01
  -8.7000000e+01  -7.2920000e+01
  -8.5500000e+01  -7.3080000e+01
  -8.4330000e+01  -7.2920000e+01
  -8.3000000e+01  -7.2830000e+01
  -8.1250000e+01  -7.2920000e+01
  -7.9500000e+01  -7.3000000e+01
  -7.8500000e+01  -7.3250000e+01
  -7.8670000e+01  -7.2830000e+01
  -7.8000000e+01  -7.2420000e+01
  -7.6500000e+01  -7.2580000e+01
  -7.5000000e+01  -7.2830000e+01
  -7.4000000e+01  -7.3000000e+01
  -7.4500000e+01  -7.3500000e+01
  -7.3000000e+01  -7.3420000e+01
  -7.1500000e+01  -7.3330000e+01
  -7.0000000e+01  -7.3170000e+01
  -6.8500000e+01  -7.3080000e+01
  -6.7500000e+01  -7.2830000e+01
  -6.7000000e+01  -7.2330000e+01
  -6.7000000e+01  -7.1830000e+01
  -6.7500000e+01  -7.1500000e+01
  -6.7500000e+01  -7.0920000e+01
  -6.8000000e+01  -7.0420000e+01
  -6.8000000e+01  -7.0420000e+01
  -6.8500000e+01  -7.0000000e+01
  -6.8500000e+01  -6.9420000e+01
  -6.7330000e+01  -6.9420000e+01
  -6.6670000e+01  -6.9080000e+01
  -6.7330000e+01  -6.8830000e+01
  -6.6830000e+01  -6.8500000e+01
  -6.6830000e+01  -6.8080000e+01
  -6.7500000e+01  -6.7750000e+01
  -6.7500000e+01  -6.7420000e+01
  -6.8500000e+01  -6.7750000e+01
  -6.9250000e+01  -6.7750000e+01
  -6.9330000e+01  -6.7330000e+01
  -6.8670000e+01  -6.6920000e+01
  -6.7830000e+01  -6.6670000e+01
  -6.7670000e+01  -6.7080000e+01
  -6.7000000e+01  -6.7000000e+01
  -6.6330000e+01  -6.7330000e+01
  -6.6330000e+01  -6.6830000e+01
  -6.5500000e+01  -6.6580000e+01
  -6.5830000e+01  -6.6250000e+01
  -6.5000000e+01  -6.5920000e+01
  -6.4000000e+01  -6.5500000e+01
  -6.4000000e+01  -6.5080000e+01
  -6.3000000e+01  -6.5170000e+01
  -6.2670000e+01  -6.4750000e+01
  -6.1670000e+01  -6.4670000e+01
  -6.1500000e+01  -6.4250000e+01
  -6.1000000e+01  -6.4000000e+01
  -5.9670000e+01  -6.3830000e+01
  -5.8830000e+01  -6.3580000e+01
  -5.8830000e+01  -6.3580000e+01
  -5.8000000e+01  -6.3330000e+01
  -5.7170000e+01  -6.3250000e+01
  -5.6670000e+01  -6.3580000e+01
  -5.7330000e+01  -6.3580000e+01
  -5.7538610e+01  -6.3642957e+01
  -5.7748146e+01  -6.3705611e+01
  -5.7958608e+01  -6.3767960e+01
  -5.8170000e+01  -6.3830000e+01
  -5.7940003e+01  -6.3830548e+01
  -5.7710000e+01  -6.3830731e+01
  -5.7479997e+01  -6.3830548e+01
  -5.7250000e+01  -6.3830000e+01
  -5.7330000e+01  -6.4420000e+01
  -5.8170000e+01  -6.4330000e+01
  -5.8670000e+01  -6.4000000e+01
  -5.9000000e+01  -6.4500000e+01
  -5.9670000e+01  -6.4330000e+01
  -6.0500000e+01  -6.4670000e+01
  -6.1330000e+01  -6.5000000e+01
  -6.2000000e+01  -6.5420000e+01
  -6.2170000e+01  -6.5750000e+01
  -6.2330000e+01  -6.6080000e+01
  -6.2670000e+01  -6.6500000e+01
  -6.3500000e+01  -6.6250000e+01
  -6.4000000e+01  -6.6500000e+01
  -6.3670000e+01  -6.6920000e+01
  -6.4670000e+01  -6.6920000e+01
  -6.5330000e+01  -6.7330000e+01
  -6.5500000e+01  -6.7830000e+01
  -6.5333851e+01  -6.7892755e+01
  -6.5166805e+01  -6.7955341e+01
  -6.4998856e+01  -6.8017756e+01
  -6.4830000e+01  -6.8080000e+01
  -6.4953979e+01  -6.8142641e+01
  -6.5078636e+01  -6.8205188e+01
  -6.5203975e+01  -6.8267641e+01
  -6.5330000e+01  -6.8330000e+01
  -6.5206740e+01  -6.8435139e+01
  -6.5082331e+01  -6.8540186e+01
  -6.4956756e+01  -6.8645140e+01
  -6.4830000e+01  -6.8750000e+01
  -6.3670000e+01  -6.8750000e+01
  -6.2670000e+01  -6.9080000e+01
  -6.2330000e+01  -6.9670000e+01
  -6.2000000e+01  -7.0170000e+01
  -6.2000000e+01  -7.0170000e+01
  -6.1500000e+01  -7.0580000e+01
  -6.1670000e+01  -7.0920000e+01
  -6.1000000e+01  -7.1170000e+01
  -6.0830000e+01  -7.1580000e+01
  -6.1670000e+01  -7.2000000e+01
  -6.0830000e+01  -7.2330000e+01
  -6.1000000e+01  -7.2670000e+01
  -6.0711578e+01  -7.2753129e+01
  -6.0420454e+01  -7.2835842e+01
  -6.0126603e+01  -7.2918135e+01
  -5.9830000e+01  -7.3000000e+01
  -5.9913792e+01  -7.3082552e+01
  -5.9998382e+01  -7.3165070e+01
  -6.0083781e+01  -7.3247553e+01
  -6.0170000e+01  -7.3330000e+01
  -6.1500000e+01  -7.3420000e+01
  -6.1000000e+01  -7.3750000e+01
  -6.0670000e+01  -7.4330000e+01
  -6.1670000e+01  -7.4670000e+01
  -6.1670000e+01  -7.5080000e+01
  -6.3000000e+01  -7.5170000e+01
  -6.3000000e+01  -7.5670000e+01
  -6.3670000e+01  -7.6080000e+01
  -6.5500000e+01  -7.6500000e+01
  -6.7330000e+01  -7.7000000e+01
  -6.5000000e+01  -7.7170000e+01
  -6.2500000e+01  -7.7080000e+01
  -6.0000000e+01  -7.7080000e+01
  -5.7670000e+01  -7.7250000e+01
  -5.6000000e+01  -7.7580000e+01
  -5.3670000e+01  -7.7920000e+01
  -5.1670000e+01  -7.8250000e+01
  -4.9330000e+01  -7.8500000e+01
  -4.7670000e+01  -7.8750000e+01
  -4.4000000e+01  -7.8830000e+01
  -4.1000000e+01  -7.8830000e+01
  -4.1000000e+01  -7.8830000e+01
  -3.8500000e+01  -7.8750000e+01
  -3.6330000e+01  -7.8330000e+01
  -3.5000000e+01  -7.7830000e+01
  -3.3330000e+01  -7.7500000e+01
  -3.1670000e+01  -7.7170000e+01
  -3.0000000e+01  -7.6830000e+01
  -2.8330000e+01  -7.6500000e+01
  -2.7000000e+01  -7.6080000e+01
  -2.6000000e+01  -7.5670000e+01
  -2.4000000e+01  -7.5330000e+01
  -2.3670000e+01  -7.4750000e+01
  -2.2330000e+01  -7.4420000e+01
  -2.0670000e+01  -7.4080000e+01
  -1.9330000e+01  -7.3750000e+01
  -1.7670000e+01  -7.3420000e+01
  -1.6330000e+01  -7.3080000e+01
  -1.4670000e+01  -7.2920000e+01
  -1.3500000e+01  -7.2830000e+01
  -1.2330000e+01  -7.2580000e+01
  -1.1330000e+01  -7.2250000e+01
  -1.1170000e+01  -7.1920000e+01
  -1.2000000e+01  -7.1670000e+01
  -1.2170000e+01  -7.1330000e+01
  -1.1500000e+01  -7.1250000e+01
  -1.1000000e+01  -7.1580000e+01
  -1.0500000e+01  -7.1250000e+01
  -9.7500000e+00  -7.1000000e+01
  -9.0000000e+00  -7.1170000e+01
  -8.6700000e+00  -7.1420000e+01
  -8.5000000e+00  -7.1830000e+01
  -8.5000000e+00  -7.1830000e+01
  -8.2056450e+00  -7.1790668e+01
  -7.9125228e+00  -7.1750888e+01
  -7.6206394e+00  -7.1710665e+01
  -7.3300000e+00  -7.1670000e+01
  -7.4158362e+00  -7.1607557e+01
  -7.5011114e+00  -7.1545076e+01
  -7.5858309e+00  -7.1482557e+01
  -7.6700000e+00  -7.1420000e+01
  -7.5838806e+00  -7.1335058e+01
  -7.4985141e+00  -7.1250077e+01
  -7.4138904e+00  -7.1165057e+01
  -7.3300000e+00  -7.1080000e+01
  -7.4158083e+00  -7.1017559e+01
  -7.5010744e+00  -7.0955078e+01
  -7.5858033e+00  -7.0892558e+01
  -7.6700000e+00  -7.0830000e+01
  -7.4593707e+00  -7.0810359e+01
  -7.2491585e+00  -7.0790478e+01
  -7.0393670e+00  -7.0770358e+01
  -6.8300000e+00  -7.0750000e+01
  -5.8300000e+00  -7.0750000e+01
  -5.8300000e+00  -7.1000000e+01
  -6.0000000e+00  -7.1330000e+01
  -4.5000000e+00  -7.1330000e+01
  -3.0000000e+00  -7.1250000e+01
  -3.0000000e+00  -7.0670000e+01
  -3.3300000e+00  -7.0420000e+01
  -2.5000000e+00  -7.0250000e+01
  -1.6700000e+00  -7.0420000e+01
  -1.0000000e+00  -7.0670000e+01
  -1.5000000e+00  -7.1000000e+01
  -6.7000000e-01  -7.1250000e+01
   0.0000000e+00  -7.1500000e+01
   1.3300000e+00  -7.1250000e+01
   2.6700000e+00  -7.0920000e+01
   3.5000000e+00  -7.0580000e+01
   4.6700000e+00  -7.0330000e+01
   6.3300000e+00  -7.0330000e+01
   7.3300000e+00  -7.0080000e+01
   8.6700000e+00  -7.0080000e+01
   1.0000000e+01  -7.0170000e+01
   1.1330000e+01  -7.0080000e+01
   1.2670000e+01  -7.0080000e+01
   1.4330000e+01  -7.0170000e+01
   1.5670000e+01  -7.0170000e+01
   1.5670000e+01  -7.0170000e+01
   1.7000000e+01  -7.0170000e+01
   1.8330000e+01  -7.0170000e+01
   2.0000000e+01  -7.0330000e+01
   2.1500000e+01  -7.0420000e+01
   2.3000000e+01  -7.0580000e+01
   2.4670000e+01  -7.0420000e+01
   2.5330000e+01  -7.0170000e+01
   2.7000000e+01  -7.0170000e+01
   2.8330000e+01  -6.9920000e+01
   3.0000000e+01  -6.9830000e+01
   3.1330000e+01  -6.9580000e+01
   3.2000000e+01  -6.9500000e+01
   3.3500000e+01  -6.9500000e+01
   3.3330000e+01  -6.9000000e+01
   3.3500000e+01  -6.8670000e+01
   3.4330000e+01  -6.8580000e+01
   3.5000000e+01  -6.8920000e+01
   3.6000000e+01  -6.9330000e+01
   3.7000000e+01  -6.9500000e+01
   3.8330000e+01  -6.9580000e+01
   3.8670000e+01  -7.0080000e+01
   3.9330000e+01  -6.9670000e+01
   3.9830000e+01  -6.9500000e+01
   3.9830000e+01  -6.9170000e+01
   4.0000000e+01  -6.8830000e+01
   4.1330000e+01  -6.8500000e+01
   4.2000000e+01  -6.8170000e+01
   4.3330000e+01  -6.7830000e+01
   4.4500000e+01  -6.7750000e+01
   4.6000000e+01  -6.7750000e+01
   4.6000000e+01  -6.7750000e+01
   4.7000000e+01  -6.7580000e+01
   4.8170000e+01  -6.7670000e+01
   4.8500000e+01  -6.7420000e+01
   4.9330000e+01  -6.7420000e+01
   4.9830000e+01  -6.7830000e+01
   5.0500000e+01  -6.7580000e+01
   5.0170000e+01  -6.7000000e+01
   5.0500000e+01  -6.6500000e+01
   5.1500000e+01  -6.6250000e+01
   5.2170000e+01  -6.5920000e+01
   5.3670000e+01  -6.5830000e+01
   5.5170000e+01  -6.5920000e+01
   5.6000000e+01  -6.6250000e+01
   5.7170000e+01  -6.6420000e+01
   5.7170000e+01  -6.6670000e+01
   5.6330000e+01  -6.6750000e+01
   5.7000000e+01  -6.6920000e+01
   5.8000000e+01  -6.7000000e+01
   5.9000000e+01  -6.7170000e+01
   5.9330000e+01  -6.7500000e+01
   6.0670000e+01  -6.7330000e+01
   6.1670000e+01  -6.7580000e+01
   6.2670000e+01  -6.7670000e+01
   6.3670000e+01  -6.7500000e+01
   6.5000000e+01  -6.7580000e+01
   6.6330000e+01  -6.7750000e+01
   6.7670000e+01  -6.7830000e+01
   6.8670000e+01  -6.7830000e+01
   6.9500000e+01  -6.7670000e+01
   6.9500000e+01  -6.8170000e+01
   6.9500000e+01  -6.8170000e+01
   7.0000000e+01  -6.8580000e+01
   7.0500000e+01  -6.9000000e+01
   6.9500000e+01  -6.9170000e+01
   6.9830000e+01  -6.9580000e+01
   6.9830000e+01  -7.0080000e+01
   7.0670000e+01  -7.0500000e+01
   7.1670000e+01  -7.0420000e+01
   7.1000000e+01  -7.0080000e+01
   7.2330000e+01  -6.9750000e+01
   7.3500000e+01  -6.9580000e+01
   7.4500000e+01  -6.9670000e+01
   7.5500000e+01  -6.9830000e+01
   7.6170000e+01  -6.9500000e+01
   7.7170000e+01  -6.9170000e+01
   7.8000000e+01  -6.9080000e+01
   7.8330000e+01  -6.8500000e+01
   7.9000000e+01  -6.8250000e+01
   8.0500000e+01  -6.8000000e+01
   8.1670000e+01  -6.7830000e+01
   8.2500000e+01  -6.7330000e+01
   8.3670000e+01  -6.7170000e+01
   8.5000000e+01  -6.7000000e+01
   8.6330000e+01  -6.6830000e+01
   8.7670000e+01  -6.6670000e+01
   8.8500000e+01  -6.6750000e+01
   8.9670000e+01  -6.6750000e+01
   9.1000000e+01  -6.6670000e+01
   9.2000000e+01  -6.6500000e+01
   9.3000000e+01  -6.6580000e+01
   9.4000000e+01  -6.6580000e+01
   9.4000000e+01  -6.6580000e+01
   9.5000000e+01  -6.6500000e+01
   9.6000000e+01  -6.6670000e+01
   9.7000000e+01  -6.6500000e+01
   9.7670000e+01  -6.6670000e+01
   9.8500000e+01  -6.6500000e+01
   9.9330000e+01  -6.6580000e+01
   1.0000000e+02  -6.6420000e+01
   1.0067000e+02  -6.6420000e+01
   1.0150000e+02  -6.6080000e+01
   1.0267000e+02  -6.5830000e+01
   1.0400000e+02  -6.5920000e+01
   1.0500000e+02  -6.6080000e+01
   1.0600000e+02  -6.6250000e+01
   1.0700000e+02  -6.6500000e+01
   1.0800000e+02  -6.6580000e+01
   1.0900000e+02  -6.6830000e+01
   1.0950000e+02  -6.6580000e+01
   1.1033000e+02  -6.6670000e+01
   1.1067000e+02  -6.6420000e+01
   1.1067000e+02  -6.6080000e+01
   1.1167000e+02  -6.5920000e+01
   1.1267000e+02  -6.5830000e+01
   1.1367000e+02  -6.5750000e+01
   1.1450000e+02  -6.6000000e+01
   1.1550000e+02  -6.6330000e+01
   1.1650000e+02  -6.6500000e+01
   1.1767000e+02  -6.6750000e+01
   1.1900000e+02  -6.6830000e+01
   1.2033000e+02  -6.6830000e+01
   1.2150000e+02  -6.6670000e+01
   1.2150000e+02  -6.6670000e+01
   1.2250000e+02  -6.6420000e+01
   1.2333000e+02  -6.6750000e+01
   1.2433000e+02  -6.6750000e+01
   1.2483000e+02  -6.6500000e+01
   1.2583000e+02  -6.6580000e+01
   1.2650000e+02  -6.6250000e+01
   1.2700000e+02  -6.6250000e+01
   1.2767000e+02  -6.6500000e+01
   1.2833000e+02  -6.6920000e+01
   1.2900000e+02  -6.7000000e+01
   1.2950000e+02  -6.7170000e+01
   1.3000000e+02  -6.6920000e+01
   1.3000000e+02  -6.6330000e+01
   1.3083000e+02  -6.6080000e+01
   1.3200000e+02  -6.6170000e+01
   1.3333000e+02  -6.6080000e+01
   1.3433000e+02  -6.6170000e+01
   1.3533000e+02  -6.6080000e+01
   1.3633000e+02  -6.6330000e+01
   1.3733000e+02  -6.6330000e+01
   1.3833000e+02  -6.6500000e+01
   1.3933000e+02  -6.6580000e+01
   1.4050000e+02  -6.6670000e+01
   1.4200000e+02  -6.6750000e+01
   1.4250000e+02  -6.7000000e+01
   1.4333000e+02  -6.6830000e+01
   1.4433000e+02  -6.7000000e+01
   1.4433000e+02  -6.7500000e+01
   1.4500000e+02  -6.7580000e+01
   1.4600000e+02  -6.7500000e+01
   1.4600000e+02  -6.7500000e+01
   1.4683000e+02  -6.7830000e+01
   1.4700000e+02  -6.8250000e+01
   1.4833000e+02  -6.8420000e+01
   1.4900000e+02  -6.8250000e+01
   1.5033000e+02  -6.8500000e+01
   1.5100000e+02  -6.8330000e+01
   1.5150000e+02  -6.8670000e+01
   1.5267000e+02  -6.8580000e+01
   1.5433000e+02  -6.8580000e+01
   1.5500000e+02  -6.9080000e+01
   1.5600000e+02  -6.9330000e+01
   1.5650000e+02  -6.9000000e+01
   1.5750000e+02  -6.9080000e+01
   1.5867000e+02  -6.9250000e+01
   1.6000000e+02  -6.9500000e+01
   1.6100000e+02  -6.9670000e+01
   1.6100000e+02  -7.0080000e+01
   1.6117000e+02  -7.0500000e+01
   1.6167000e+02  -7.0830000e+01
   1.6217000e+02  -7.0580000e+01
   1.6233000e+02  -7.0170000e+01
   1.6333000e+02  -7.0080000e+01
   1.6317000e+02  -7.0580000e+01
   1.6467000e+02  -7.0580000e+01
   1.6600000e+02  -7.0500000e+01
   1.6733000e+02  -7.0830000e+01
   1.6867000e+02  -7.1170000e+01
   1.7000000e+02  -7.1500000e+01
   1.7017000e+02  -7.1170000e+01
   1.7100000e+02  -7.1750000e+01
   1.7100000e+02  -7.1750000e+01
   1.7017000e+02  -7.2000000e+01
   1.7050000e+02  -7.2500000e+01
   1.6967000e+02  -7.2830000e+01
   1.6850000e+02  -7.3170000e+01
   1.6700000e+02  -7.3250000e+01
   1.6700000e+02  -7.3670000e+01
   1.6667000e+02  -7.4080000e+01
   1.6533000e+02  -7.4170000e+01
   1.6533000e+02  -7.4500000e+01
   1.6433000e+02  -7.4830000e+01
   1.6300000e+02  -7.5170000e+01
   1.6267000e+02  -7.5670000e+01
   1.6267000e+02  -7.6080000e+01
   1.6300000e+02  -7.6500000e+01
   1.6333000e+02  -7.6920000e+01
   1.6367000e+02  -7.7330000e+01
   1.6367000e+02  -7.7750000e+01
   1.6467000e+02  -7.8000000e+01
   1.6499381e+02  -7.8105574e+01
   1.6532332e+02  -7.8210772e+01
   1.6565867e+02  -7.8315584e+01
   1.6600000e+02  -7.8420000e+01
   1.6550260e+02  -7.8441281e+01
   1.6500342e+02  -7.8461710e+01
   1.6450253e+02  -7.8481285e+01
   1.6400000e+02  -7.8500000e+01
   1.6150000e+02  -7.8750000e+01
   1.6000000e+02  -7.9170000e+01
   1.6000000e+02  -7.9670000e+01
   1.6000000e+02  -8.0000000e+01
   1.6033000e+02  -8.0500000e+01
   1.6033000e+02  -8.1000000e+01
   1.6100000e+02  -8.1500000e+01
   1.6233000e+02  -8.1920000e+01
   1.6400000e+02  -8.2420000e+01
   1.6600000e+02  -8.2830000e+01
   1.6600000e+02  -8.2830000e+01
   1.6850000e+02  -8.3250000e+01
   1.7150000e+02  -8.3500000e+01
   1.7600000e+02  -8.3500000e+01
   1.8000000e+02  -8.3830000e+01
   1.6633000e+02  -7.7580000e+01
   1.6817000e+02  -7.7670000e+01
   1.6967000e+02  -7.7420000e+01
   1.6817000e+02  -7.7330000e+01
   1.6667000e+02  -7.7080000e+01
   1.6633000e+02  -7.7580000e+01
  -1.6400000e+02  -7.8750000e+01
  -1.6300000e+02  -7.9080000e+01
  -1.6367000e+02  -7.9330000e+01
  -1.6367000e+02  -7.9830000e+01
  -1.6167000e+02  -8.0250000e+01
  -1.6000000e+02  -7.9920000e+01
  -1.6000000e+02  -7.9500000e+01
  -1.6067000e+02  -7.9080000e+01
  -1.6167000e+02  -7.8750000e+01
  -1.6400000e+02  -7.8750000e+01
  -1.5017000e+02  -7.6580000e+01
  -1.4850000e+02  -7.6750000e+01
  -1.4816145e+02  -7.6668157e+01
  -1.4782697e+02  -7.6585871e+01
  -1.4749650e+02  -7.6503149e+01
  -1.4717000e+02  -7.6420000e+01
  -1.4742337e+02  -7.6357878e+01
  -1.4767447e+02  -7.6295502e+01
  -1.4792334e+02  -7.6232875e+01
  -1.4817000e+02  -7.6170000e+01
  -1.5017000e+02  -7.6580000e+01
  -7.6170000e+01  -7.1080000e+01
  -7.6500000e+01  -7.1330000e+01
  -7.6000000e+01  -7.1670000e+01
  -7.5000000e+01  -7.1830000e+01
  -7.4330000e+01  -7.2170000e+01
  -7.3330000e+01  -7.2250000e+01
  -7.3000000e+01  -7.2580000e+01
  -7.1500000e+01  -7.2670000e+01
  -7.0000000e+01  -7.2580000e+01
  -6.8830000e+01  -7.2330000e+01
  -6.8500000e+01  -7.1920000e+01
  -6.8330000e+01  -7.1500000e+01
  -6.8500000e+01  -7.1000000e+01
  -6.8830000e+01  -7.0500000e+01
  -6.9330000e+01  -7.0000000e+01
  -6.9670000e+01  -6.9420000e+01
  -7.0330000e+01  -6.8830000e+01
  -7.1170000e+01  -6.8920000e+01
  -7.1670000e+01  -6.9080000e+01
  -7.1500000e+01  -6.9580000e+01
  -7.1000000e+01  -7.0080000e+01
  -7.0670000e+01  -7.0580000e+01
  -7.1000000e+01  -7.0830000e+01
  -7.1830000e+01  -7.0920000e+01
  -7.3000000e+01  -7.1000000e+01
  -7.4670000e+01  -7.1080000e+01
  -7.6170000e+01  -7.1080000e+01
  -7.6170000e+01  -7.0580000e+01
  -7.5000000e+01  -7.0580000e+01
  -7.4000000e+01  -7.0500000e+01
  -7.3750000e+01  -7.0250000e+01
  -7.3670000e+01  -6.9920000e+01
  -7.4500000e+01  -6.9750000e+01
  -7.5750000e+01  -7.0000000e+01
  -7.5670000e+01  -7.0250000e+01
  -7.6170000e+01  -7.0580000e+01
  -6.4330000e+01  -6.4670000e+01
  -6.3500000e+01  -6.4830000e+01
  -6.3000000e+01  -6.4580000e+01
