0.0 9.230174372820073e-37
1.0000610388817677 6.104800563533074e-37
2.0001220777635353 5.954336904044212e-38
3.000183116645303 1.6255042568542225e-38
4.000244155527071 3.960509461525859e-39
5.000305194408838 9.361727335554738e-40
6.000366233290606 7.041918171171815e-40
7.000427272172374 8.60363170538232e-39
8.000488311054141 9.592832853645424e-39
9.000549349935909 4.1053209710765274e-39
10.000610388817677 7.005281420466911e-40
11.000671427699444 4.113567134128371e-37
12.000732466581212 1.1237176349482363e-36
13.00079350546298 1.3194067202045563e-37
14.000854544344747 2.1545645544087104e-36
15.000915583226515 2.3122461047384286e-36
16.000976622108283 1.0286532105286858e-36
17.00103766099005 1.399023498628551e-36
18.001098699871818 1.9407716305807187e-38
19.001159738753586 3.372520868488825e-36
20.001220777635353 2.959094243683205e-37
21.00128181651712 4.389651152690071e-38
22.00134285539889 6.859404560886611e-38
23.001403894280656 2.521524453817166e-38
24.001464933162424 7.497479135772316e-39
25.001525972044192 1.668296822272176e-38
26.00158701092596 5.893145379593252e-39
27.001648049807727 1.7894762661658082e-40
28.001709088689495 1.3784346877850565e-40
29.001770127571262 1.1909496666878203e-40
30.00183116645303 3.2578965374008645e-40
31.001892205334798 1.973813747784737e-41
32.001953244216566 1.847454527106105e-40
33.00201428309833 7.069663457001706e-41
34.0020753219801 3.851362345473407e-40
35.00213636086187 1.2303927556880894e-39
36.002197399743636 1.850848221497836e-40
37.002258438625404 6.769235244420519e-42
38.00231947750717 2.0494130711633173e-42
39.00238051638894 1.0792140828193449e-42
40.00244155527071 3.2997331235166765e-43
41.002502594152475 7.122076697906858e-44
42.00256363303424 8.264850507926844e-44
43.00262467191601 3.554607588007062e-46
44.00268571079778 1.3035490601776557e-44
45.002746749679545 5.364628062060766e-44
46.00280778856131 7.968926110395284e-45
47.00286882744308 5.616808744354962e-45
48.00292986632485 1.3031548239613522e-44
49.002990905206616 1.659220051574035e-45
50.003051944088384 1.3042535884344767e-44
51.00311298297015 1.3912152753862162e-44
52.00317402185192 1.0648051159802683e-44
53.00323506073369 3.2529472104958505e-44
54.003296099615454 3.557459864335092e-46
55.00335713849722 1.1071545751571346e-46
