1.0 0.18781048276585033
2.0 6.050295951705116e-2
3.0 5.904297473459363e-2
4.0 5.125695377232491e-2
5.0 5.794263597257402e-2
6.0 4.696892037997338e-2
7.0 5.9424800117100746e-2
8.0 6.613753470468414e-2
9.0 5.874389781894172e-2
10.0 4.266794601616665e-2
11.0 5.03590334311795e-2
12.0 4.835079893044335e-2
13.0 4.637984166981282e-2
14.0 5.465778080198081e-2
15.0 5.455726878930632e-2
16.0 5.082349927759938e-2
17.0 4.4409175496841286e-2
18.0 3.832551710093067e-2
19.0 4.5845689625639445e-2
20.0 5.204509215400839e-2
21.0 4.860350431035329e-2
22.0 4.487274198099041e-2
23.0 3.7957226505500784e-2
24.0 4.870485682842424e-2
25.0 5.003598676653498e-2
26.0 4.716329064247746e-2
27.0 5.217602216155756e-2
28.0 3.640832741129252e-2
29.0 4.4562413714478166e-2
30.0 5.2291893236280425e-2
31.0 3.799805329106242e-2
32.0 5.4552843175100174e-2
33.0 4.44215917786954e-2
34.0 4.150111523479404e-2
35.0 5.0324314658689334e-2
36.0 5.1700126954457276e-2
37.0 4.551669222919088e-2
38.0 4.3169903801944014e-2
39.0 5.06115660190358e-2
40.0 6.1626438368416095e-2
41.0 5.278562246511617e-2
42.0 4.5598789678619696e-2
43.0 3.583945186693923e-2
44.0 3.909917667761985e-2
45.0 4.6832217212574606e-2
46.0 3.53526966193619e-2
47.0 4.750809798660407e-2
48.0 4.6034311411472045e-2
49.0 3.920767930091196e-2
50.0 4.358684545793212e-2
51.0 4.499510296179329e-2
52.0 4.227467293979707e-2
53.0 5.308602309563686e-2
54.0 4.544086583920859e-2
55.0 4.1457576643061614e-2
56.0 5.046247327257994e-2
57.0 3.6721473783241206e-2
58.0 4.046127885165056e-2
59.0 4.161346433510008e-2
60.0 4.568291197165955e-2
61.0 4.8235663661277906e-2
62.0 3.7509141486160885e-2
63.0 3.5239605575729e-2
64.0 3.453415572658994e-2
65.0 4.692382378299248e-2
66.0 5.3495438339177984e-2
67.0 5.2197479610590305e-2
68.0 4.483346050810864e-2
69.0 4.039421557863695e-2
70.0 4.2117568134939776e-2
71.0 3.756112929432897e-2
72.0 4.2496454083893284e-2
73.0 3.322919693135666e-2
74.0 4.905139514901634e-2
75.0 4.0946887250196046e-2
76.0 3.392726910422304e-2
77.0 4.319812583701707e-2
78.0 4.455908481272957e-2
79.0 4.66941843834049e-2
80.0 4.051592341114608e-2
81.0 3.590345139086985e-2
82.0 4.061935977052289e-2
83.0 3.4936551169359675e-2
84.0 3.569967734361587e-2
85.0 3.4287539410715114e-2
86.0 4.0549059155807164e-2
87.0 3.1601295832324953e-2
88.0 3.138283700971316e-2
89.0 4.7764661456667135e-2
90.0 4.302244191959162e-2
91.0 3.726193759094379e-2
92.0 3.256938856034208e-2
93.0 3.974084329300273e-2
94.0 4.500405787570569e-2
95.0 3.381889620391042e-2
96.0 3.86578202141309e-2
97.0 3.556406768317848e-2
98.0 4.462380325748492e-2
99.0 3.528097179012346e-2
100.0 4.09670541897775e-2
101.0 4.271648713321893e-2
102.0 4.4079159663943386e-2
103.0 3.900559324710109e-2
104.0 3.9612112060580476e-2
105.0 4.4866539956763846e-2
106.0 4.5330751203490866e-2
107.0 4.300985040137997e-2
108.0 3.634127369555067e-2
109.0 4.0989855667485565e-2
110.0 3.7810769967942304e-2
111.0 4.041753935187196e-2
112.0 3.5279921899501555e-2
113.0 4.5010467362518014e-2
114.0 3.6551450289716764e-2
115.0 4.563017339958654e-2
116.0 3.7493853850381564e-2
117.0 3.3125574367684166e-2
118.0 4.0959264170420284e-2
119.0 4.230007442641133e-2
120.0 4.3042208847148475e-2
121.0 3.504611940446069e-2
122.0 4.5310748891007196e-2
123.0 4.9391084304796475e-2
124.0 3.694162575527325e-2
125.0 4.926280047281074e-2
126.0 4.1296908710134486e-2
127.0 3.224541997165131e-2
128.0 4.8401081290613004e-2
